"subject" "session" "orLarge" "orSmall" "task" "rt" "response" "vertical"
"390" 1 2 "Bottom" 0 "equ" 1.15251936269 0 TRUE
"391" 1 2 "Bottom" -1.5 "comp" 0.799671369978 0 TRUE
"392" 1 2 "Right" -0.5 "comp" 0.682112354365 0 FALSE
"393" 1 2 "Left" 2 "equ" 1.18778825556 0 FALSE
"394" 1 2 "Right" 2 "equ" 0.858512778587 0 FALSE
"395" 1 2 "Bottom" -0.5 "equ" 0.940840080138 1 TRUE
"396" 1 2 "Top" 1.5 "comp" 0.846748559704 1 TRUE
"397" 1 2 "Left" 2 "equ" 1.17600525563 0 FALSE
"398" 1 2 "Right" -2 "comp" 0.658566668698 0 FALSE
"399" 1 2 "Top" 0.5 "comp" 0.776168229135 1 TRUE
"400" 1 2 "Left" -1.5 "equ" 2.01098423044 0 FALSE
"401" 1 2 "Right" -2 "equ" 1.1172221066 0 FALSE
"402" 1 2 "Right" 0.5 "equ" 0.705614345348 1 FALSE
"403" 1 2 "Right" 1 "comp" 0.893769789572 1 FALSE
"404" 1 2 "Left" -2 "equ" 0.929042132024 0 FALSE
"405" 1 2 "Top" 0.5 "equ" 1.09372854792 1 TRUE
"406" 1 2 "Bottom" -1 "equ" 1.10546248716 0 TRUE
"407" 1 2 "Bottom" -1.5 "equ" 0.964445175244 0 TRUE
"408" 1 2 "Top" 2 "comp" 0.717400028287 1 TRUE
"409" 1 2 "Left" 0 "comp" 1.28184757991 1 FALSE
"410" 1 2 "Left" -0.5 "equ" 1.14071566527 1 FALSE
"411" 1 2 "Bottom" 0.5 "comp" 0.811453986622 1 TRUE
"412" 1 2 "Top" 0 "comp" 2.18738695438 0 TRUE
"413" 1 2 "Left" -0.5 "equ" 1.07017941267 0 FALSE
"414" 1 2 "Right" 0 "comp" 1.98750140379 1 FALSE
"415" 1 2 "Top" 1 "comp" 0.882023201877 1 TRUE
"416" 1 2 "Bottom" -1.5 "comp" 0.752688468781 0 TRUE
"417" 1 2 "Right" -2 "equ" 1.17604895031 0 FALSE
"418" 1 2 "Right" -1.5 "equ" 0.834966326347 0 FALSE
"419" 1 2 "Right" 0 "comp" 1.1172451038 0 FALSE
"420" 1 2 "Bottom" -0.5 "comp" 1.03490515379 0 TRUE
"421" 1 2 "Top" -1 "comp" 0.776163629695 0 TRUE
"422" 1 2 "Left" 2 "comp" 0.84677577306 1 FALSE
"423" 1 2 "Bottom" -0.5 "comp" 0.940819382655 0 TRUE
"424" 1 2 "Bottom" 2 "equ" 1.48158211554 0 TRUE
"425" 1 2 "Bottom" -2 "comp" 0.823239669561 0 TRUE
"426" 1 2 "Right" 0.5 "comp" 1.2935972339 0 FALSE
"427" 1 2 "Left" 1 "equ" 1.68174478241 0 FALSE
"428" 1 2 "Left" 2 "equ" 0.893769789572 0 FALSE
"429" 1 2 "Top" -0.5 "comp" 1.08203408722 0 TRUE
"430" 1 2 "Left" -2 "equ" 0.999610197419 0 FALSE
"431" 1 2 "Bottom" 1.5 "equ" 0.776202724938 0 TRUE
"432" 1 2 "Top" -0.5 "equ" 1.04665902393 0 TRUE
"433" 1 2 "Top" -1.5 "comp" 0.717385080105 0 TRUE
"434" 1 2 "Right" 1 "comp" 1.22308934451 1 FALSE
"435" 1 2 "Right" -0.5 "equ" 1.04666247351 0 FALSE
"436" 1 2 "Top" -2 "equ" 0.752656272698 0 TRUE
"437" 1 2 "Top" 1 "comp" 0.929089659576 1 TRUE
"438" 1 2 "Right" 1 "equ" 0.976103606996 1 FALSE
"439" 1 2 "Left" 1.5 "comp" 0.917310109225 1 FALSE
"440" 1 2 "Left" 0 "equ" 0.740866756892 1 FALSE
"441" 1 2 "Left" 0 "equ" 0.776138716059 1 FALSE
"442" 1 2 "Left" 1.5 "equ" 0.729162714023 0 FALSE
"443" 1 2 "Right" 2 "comp" 0.846755458865 1 FALSE
"444" 1 2 "Left" 2 "comp" 0.57625776491 1 FALSE
"445" 1 2 "Right" -2 "comp" 0.752660872138 0 FALSE
"446" 1 2 "Bottom" 1 "equ" 0.776306212349 0 TRUE
"447" 1 2 "Bottom" -2 "equ" 0.846724795929 0 TRUE
"448" 1 2 "Bottom" 1.5 "comp" 0.705603230034 1 TRUE
"449" 1 2 "Top" 1 "equ" 0.952591267273 1 TRUE
"450" 1 2 "Right" -1.5 "equ" 0.940826665103 0 FALSE
"451" 1 2 "Bottom" -2 "equ" 0.92909042615 0 TRUE
"452" 1 2 "Top" 1.5 "comp" 0.799718514243 1 TRUE
"453" 1 2 "Right" 1.5 "comp" 0.752633658782 1 FALSE
"454" 1 2 "Top" 1 "equ" 0.976092491682 1 TRUE
"455" 1 2 "Left" -0.5 "equ" 1.34065410943 0 FALSE
"456" 1 2 "Bottom" 1.5 "equ" 2.97537152939 0 TRUE
"457" 1 2 "Right" 1 "equ" 1.02316393211 1 FALSE
"458" 1 2 "Top" -1.5 "equ" 0.658572801285 1 TRUE
"459" 1 2 "Right" 1.5 "comp" 0.988029189582 1 FALSE
"460" 1 2 "Left" -1 "equ" 1.1407697087 0 FALSE
"461" 1 2 "Right" -1 "equ" 0.952577085664 1 FALSE
"462" 1 2 "Left" -0.5 "comp" 0.964350886715 0 FALSE
"463" 1 2 "Top" -2 "equ" 0.917312025659 0 TRUE
"464" 1 2 "Bottom" -1 "equ" 1.19953369339 1 TRUE
"465" 1 2 "Right" 0 "equ" 0.811477750398 1 FALSE
"466" 1 2 "Left" 1 "comp" 0.799676352705 1 FALSE
"467" 1 2 "Left" 1 "equ" 0.752765126122 1 FALSE
"468" 1 2 "Left" 1.5 "comp" 0.729163863883 1 FALSE
"469" 1 2 "Bottom" -1.5 "comp" 0.870222954044 0 TRUE
"470" 1 2 "Right" 1 "comp" 6.04478360207 0 FALSE
"471" 1 2 "Left" -2 "comp" 0.858510478867 0 FALSE
"472" 1 2 "Top" -1 "equ" 1.03488062344 1 TRUE
"473" 1 2 "Bottom" -1 "comp" 0.811481583266 0 TRUE
"474" 1 2 "Top" 1.5 "equ" 1.03488330645 1 TRUE
"475" 1 2 "Right" -1.5 "comp" 0.811469318091 0 FALSE
"476" 1 2 "Bottom" 2 "equ" 1.02314706749 0 TRUE
"477" 1 2 "Bottom" 2 "equ" 0.776195825778 0 TRUE
"478" 1 2 "Top" 1.5 "equ" 1.07016829736 0 TRUE
"479" 1 2 "Bottom" -1 "equ" 1.11723667149 1 TRUE
"480" 1 2 "Bottom" 1 "equ" 0.917217737129 1 TRUE
"481" 1 2 "Top" 0.5 "equ" 0.91732927356 1 TRUE
"482" 1 2 "Left" -1.5 "comp" 1.04667703841 0 FALSE
"483" 1 2 "Right" 0 "equ" 2.916561167 1 FALSE
"484" 1 2 "Bottom" -2 "equ" 2.37559950832 0 TRUE
"485" 1 2 "Right" 2 "equ" 1.023123687 1 FALSE
"486" 1 2 "Right" -1.5 "equ" 2.19911054487 0 FALSE
"487" 1 2 "Right" 2 "comp" 0.882042749499 1 FALSE
"488" 1 2 "Bottom" 2 "comp" 0.846726712362 1 TRUE
"489" 1 2 "Right" -2 "comp" 0.764445788503 0 FALSE
"490" 1 2 "Left" 2 "comp" 0.787964644101 1 FALSE
"491" 1 2 "Bottom" 0 "comp" 2.24621034851 1 TRUE
"492" 1 2 "Top" 0 "comp" 1.25833102403 0 TRUE
"493" 1 2 "Bottom" 0 "equ" 0.929078160975 1 TRUE
"494" 1 2 "Bottom" 0.5 "comp" 1.4935314619 1 TRUE
"495" 1 2 "Left" -0.5 "comp" 1.07019206114 0 FALSE
"496" 1 2 "Left" -1.5 "equ" 0.882040449779 0 FALSE
"497" 1 2 "Top" -2 "comp" 0.858526960195 0 TRUE
"498" 1 2 "Bottom" 1 "comp" 1.99923457645 1 TRUE
"499" 1 2 "Bottom" 1.5 "comp" 0.717391979266 1 TRUE
"500" 1 2 "Right" 0.5 "comp" 1.12898057618 1 FALSE
"501" 1 2 "Bottom" 0 "equ" 0.787929765011 1 TRUE
"502" 1 2 "Top" 0 "comp" 1.29362866341 0 TRUE
"503" 1 2 "Bottom" -1 "equ" 1.31712490509 1 TRUE
"504" 1 2 "Left" 0.5 "comp" 2.35202239314 0 FALSE
"505" 1 2 "Top" -1 "comp" 0.752672370739 0 TRUE
"506" 1 2 "Left" 0.5 "equ" 0.905537841322 1 FALSE
"507" 1 2 "Left" -1.5 "comp" 1.02314630092 0 FALSE
"508" 1 2 "Right" -2 "equ" 1.43475674518 0 FALSE
"509" 1 2 "Left" 1.5 "equ" 0.964330955806 1 FALSE
"510" 1 2 "Top" 0.5 "comp" 1.01138821462 1 TRUE
"511" 1 2 "Top" 1.5 "comp" 0.882000971249 1 TRUE
"512" 1 2 "Right" 2 "comp" 0.870270098309 1 FALSE
"513" 1 2 "Top" -0.5 "comp" 0.834972458933 0 TRUE
"514" 1 2 "Top" -1 "equ" 1.49356787413 0 TRUE
"515" 1 2 "Bottom" -1.5 "equ" 0.811463952077 0 TRUE
"516" 1 2 "Top" -1 "comp" 0.834979741381 0 TRUE
"517" 1 2 "Right" -0.5 "equ" 0.917276763282 1 FALSE
"518" 1 2 "Left" -1 "equ" 1.0701613982 0 FALSE
"519" 1 2 "Left" -1 "equ" 0.705584065698 0 FALSE
"520" 1 2 "Top" 2 "comp" 0.729129751366 1 TRUE
"521" 1 2 "Left" -1 "equ" 1.0231440012 0 FALSE
"522" 1 2 "Right" 1.5 "equ" 0.929051714193 1 FALSE
"523" 1 2 "Top" 0 "equ" 1.64643526115 0 TRUE
"524" 1 2 "Left" 0 "equ" 0.97603806497 0 FALSE
"525" 1 2 "Bottom" 2 "comp" 0.658570118278 1 TRUE
"526" 1 2 "Right" 2 "comp" 0.952575552517 1 FALSE
"527" 1 2 "Top" -1 "equ" 1.37598317831 1 TRUE
"528" 1 2 "Bottom" -1 "comp" 0.858469850476 0 TRUE
"529" 1 2 "Left" 0.5 "comp" 0.799688234593 1 FALSE
"530" 1 2 "Right" -2 "comp" 0.846709081174 0 FALSE
"531" 1 2 "Bottom" 0 "comp" 1.57587256177 0 TRUE
"532" 1 2 "Top" 2 "equ" 1.02313786861 0 TRUE
"533" 1 2 "Top" -2 "comp" 0.776175128296 0 TRUE
"534" 1 2 "Right" 1.5 "equ" 0.929058613353 0 FALSE
"535" 1 2 "Left" 1 "comp" 0.940806734194 1 FALSE
"536" 1 2 "Top" 0.5 "equ" 0.705602080174 1 TRUE
"537" 1 2 "Left" -1 "comp" 0.834982807675 0 FALSE
"538" 1 2 "Left" 1.5 "equ" 0.776208474239 1 FALSE
"539" 1 2 "Top" 2 "equ" 1.17604971689 0 TRUE
"540" 1 2 "Bottom" -0.5 "equ" 1.14074402849 1 TRUE
"541" 1 2 "Left" -1.5 "equ" 0.870288112784 0 FALSE
"542" 1 2 "Top" 2 "comp" 0.776193526057 1 TRUE
"543" 1 2 "Top" 0 "comp" 0.976077926787 1 TRUE
"544" 1 2 "Bottom" 1 "equ" 1.03493888302 1 TRUE
"545" 1 2 "Right" -2 "comp" 0.623263663309 0 FALSE
"546" 1 2 "Bottom" 1 "equ" 0.823222804946 0 TRUE
"547" 1 2 "Right" -1 "equ" 0.823219355365 0 FALSE
"548" 1 2 "Top" 0.5 "comp" 0.740884388081 1 TRUE
"549" 1 2 "Left" 1 "equ" 0.917271780555 1 FALSE
"550" 1 2 "Top" 1.5 "equ" 1.02316009924 0 TRUE
"551" 1 2 "Right" -1.5 "comp" 0.705597097447 0 FALSE
"552" 1 2 "Bottom" 0.5 "equ" 0.705616261781 1 TRUE
"553" 1 2 "Bottom" -1.5 "comp" 0.834979358094 0 TRUE
"554" 1 2 "Bottom" 0 "equ" 4.55123297584 0 TRUE
"555" 1 2 "Top" -1.5 "equ" 0.952550638881 0 TRUE
"556" 1 2 "Left" -1 "comp" 0.952557921329 0 FALSE
"557" 1 2 "Bottom" 2 "comp" 0.776197358924 1 TRUE
"558" 1 2 "Bottom" -2 "comp" 0.79972809641 0 TRUE
"559" 1 2 "Bottom" 1.5 "comp" 0.646832346179 1 TRUE
"560" 1 2 "Bottom" -0.5 "comp" 0.823234686834 0 TRUE
"561" 1 2 "Left" 1 "comp" 0.705647308005 1 FALSE
"562" 1 2 "Right" 2 "equ" 0.82326764949 1 FALSE
"563" 1 2 "Top" -1 "equ" 0.882011319989 0 TRUE
"564" 1 2 "Bottom" -1 "comp" 1.37594868251 0 TRUE
"565" 1 2 "Right" 0 "equ" 1.09369673513 1 FALSE
"566" 1 2 "Top" -2 "comp" 0.764431606895 0 TRUE
"567" 1 2 "Top" -1 "equ" 1.27009294319 0 TRUE
"568" 1 2 "Bottom" 1 "comp" 0.729143166401 1 TRUE
"569" 1 2 "Right" -1.5 "comp" 0.764414358993 0 FALSE
"570" 1 2 "Right" -1.5 "comp" 0.740875572486 0 FALSE
"571" 1 2 "Left" -1 "equ" 0.846751625998 0 FALSE
"572" 1 2 "Top" -2 "equ" 0.752640941229 0 TRUE
"573" 1 2 "Right" 0.5 "equ" 0.893765956705 1 FALSE
"574" 1 2 "Left" 1.5 "equ" 1.05842707568 0 FALSE
"575" 1 2 "Right" -2 "equ" 0.882045815793 0 FALSE
"576" 1 2 "Right" -0.5 "equ" 0.905512544399 1 FALSE
"577" 1 2 "Left" -2 "comp" 0.787935514311 0 FALSE
"578" 1 2 "Bottom" 1 "equ" 0.729148915701 1 TRUE
"579" 1 2 "Left" -2 "comp" 0.787937430745 0 FALSE
"580" 1 2 "Bottom" 2 "equ" 0.823209006624 0 TRUE
"581" 1 2 "Right" -0.5 "comp" 0.82322817096 0 FALSE
"582" 1 2 "Left" -1.5 "comp" 0.882019752297 0 FALSE
"583" 1 2 "Top" 1 "comp" 0.764384079343 1 TRUE
"584" 1 2 "Right" -1 "comp" 0.905754781597 0 FALSE
"585" 1 2 "Top" 2 "comp" 0.811432522567 1 TRUE
"586" 1 2 "Top" 1.5 "comp" 0.635048196387 1 TRUE
"587" 1 2 "Top" 0 "comp" 1.15251208024 1 TRUE
"588" 1 2 "Left" -1 "comp" 0.729132051086 0 FALSE
"589" 1 2 "Bottom" 0.5 "equ" 0.752661638712 1 TRUE
"590" 1 2 "Left" 1 "equ" 1.03489940449 0 FALSE
"591" 1 2 "Left" -2 "equ" 0.870283896631 0 FALSE
"592" 1 2 "Top" -0.5 "equ" 0.776142165639 1 TRUE
"593" 1 2 "Bottom" -0.5 "comp" 0.858475599777 0 TRUE
"594" 1 2 "Left" -1.5 "equ" 0.776182410743 0 FALSE
"595" 1 2 "Left" 0.5 "comp" 0.835003505157 1 FALSE
"596" 1 2 "Top" 0 "equ" 0.799677119278 1 TRUE
"597" 1 2 "Top" 1 "equ" 0.905522509853 1 TRUE
"598" 1 2 "Left" 2 "comp" 0.729160031015 1 FALSE
"599" 1 2 "Right" -0.5 "comp" 0.811452070189 0 FALSE
"600" 1 2 "Bottom" -2 "equ" 2.0227863947 0 TRUE
"601" 1 2 "Left" 2 "comp" 0.72910598759 1 FALSE
"602" 1 2 "Left" -2 "equ" 0.835005038304 0 FALSE
"603" 1 2 "Right" -1 "comp" 0.623298159112 0 FALSE
"604" 1 2 "Right" 0.5 "equ" 0.834952144738 1 FALSE
"605" 1 2 "Bottom" 0.5 "comp" 1.02313901847 1 TRUE
"606" 1 2 "Left" 0.5 "equ" 0.964374267204 1 FALSE
"607" 1 2 "Bottom" 1 "comp" 1.01139319735 1 TRUE
"608" 1 2 "Top" 2 "equ" 0.870250167401 0 TRUE
"609" 1 2 "Bottom" 1 "comp" 1.05839641274 1 TRUE
"610" 1 2 "Top" 1.5 "equ" 1.04667358882 0 TRUE
"611" 1 2 "Right" 1 "comp" 1.97573066903 1 FALSE
"612" 1 2 "Right" 1.5 "comp" 0.776143315499 1 FALSE
"613" 1 2 "Bottom" 2 "equ" 0.952587434405 0 TRUE
"614" 1 2 "Right" -1.5 "comp" 0.82322357152 0 FALSE
"615" 1 2 "Bottom" 1 "comp" 0.87027814733 1 TRUE
"616" 1 2 "Bottom" 0 "equ" 0.635061994708 1 TRUE
"617" 1 2 "Bottom" 0 "comp" 0.893790487054 0 TRUE
"618" 1 2 "Left" 0 "equ" 1.21131592675 1 FALSE
"619" 1 2 "Right" -0.5 "equ" 0.940800984893 1 FALSE
"620" 1 2 "Right" 1.5 "equ" 0.811433672427 1 FALSE
"621" 1 2 "Left" -0.5 "equ" 0.823240052848 0 FALSE
"622" 1 2 "Left" 1.5 "comp" 0.764387912211 1 FALSE
"623" 1 2 "Right" 2 "equ" 1.3877098351 0 FALSE
"624" 1 2 "Top" 0 "equ" 0.811491165433 1 TRUE
"625" 1 2 "Bottom" -1.5 "equ" 1.05840561162 0 TRUE
"626" 1 2 "Left" 1 "comp" 0.81146586851 1 FALSE
"627" 1 2 "Right" 1 "comp" 0.799712764942 1 FALSE
"628" 1 2 "Bottom" 1.5 "equ" 0.858521594181 0 TRUE
"629" 1 2 "Top" -1.5 "comp" 0.870258216421 0 TRUE
"630" 1 2 "Top" 1 "equ" 0.776137949485 1 TRUE
"631" 1 2 "Bottom" 0.5 "equ" 1.27012782228 0 TRUE
"632" 1 2 "Bottom" 2 "comp" 0.69383096213 1 TRUE
"633" 1 2 "Right" -0.5 "comp" 0.811393810609 0 FALSE
"634" 1 2 "Right" 1 "equ" 1.24655607312 1 FALSE
"635" 1 2 "Top" -0.5 "comp" 0.858535392503 0 TRUE
"636" 1 2 "Top" -1.5 "comp" 0.94079561888 0 TRUE
"637" 1 2 "Left" -0.5 "equ" 1.07017941267 0 FALSE
"638" 1 2 "Top" 2 "equ" 0.893753308244 0 TRUE
"639" 1 2 "Left" -0.5 "comp" 0.823240436134 0 FALSE
"640" 1 2 "Bottom" 1.5 "comp" 0.952591267273 1 TRUE
"641" 1 2 "Right" 0.5 "comp" 4.24565151649 0 FALSE
"642" 1 2 "Top" 1.5 "equ" 1.08191335191 1 TRUE
"643" 1 2 "Right" 1.5 "equ" 1.77581330564 0 FALSE
"644" 1 2 "Bottom" 1.5 "comp" 0.940803667901 1 TRUE
"645" 1 2 "Right" -1 "comp" 0.811484266273 0 FALSE
"646" 1 2 "Left" 0.5 "equ" 0.929065512514 1 FALSE
"647" 1 2 "Left" 0.5 "equ" 0.670339319889 1 FALSE
"648" 1 2 "Top" 0 "equ" 0.834988556976 1 TRUE
"649" 1 2 "Right" -1 "comp" 0.929037915871 0 FALSE
"650" 1 2 "Top" 0 "equ" 1.18782313465 1 TRUE
"651" 1 2 "Left" 1.5 "equ" 1.42297029566 0 FALSE
"652" 1 2 "Right" 0 "equ" 0.91729554433 0 FALSE
"653" 1 2 "Top" -2 "equ" 0.870273164603 0 TRUE
"654" 1 2 "Bottom" -0.5 "equ" 0.976125071052 1 TRUE
"655" 1 2 "Bottom" 0 "comp" 0.917288261883 1 TRUE
"656" 1 2 "Top" 0.5 "comp" 1.599416331 0 TRUE
"657" 1 2 "Left" 0 "comp" 0.870265498869 0 FALSE
"658" 1 2 "Top" 1 "comp" 0.823217438932 1 TRUE
"659" 1 2 "Right" -2 "equ" 1.63467679157 0 FALSE
"660" 1 2 "Bottom" -0.5 "equ" 1.37597397943 0 TRUE
"661" 1 2 "Left" -0.5 "comp" 0.917325440693 0 FALSE
"662" 1 2 "Bottom" 0.5 "comp" 0.81143098942 1 TRUE
"663" 1 2 "Bottom" -1.5 "comp" 0.776199658645 0 TRUE
"664" 1 2 "Top" -2 "comp" 0.823181026695 0 TRUE
"665" 1 2 "Top" -2 "comp" 0.670328204574 0 TRUE
"666" 1 2 "Right" 1.5 "equ" 1.03491588582 1 FALSE
"667" 1 2 "Top" -1.5 "equ" 0.870285046491 0 TRUE
"668" 1 2 "Bottom" -0.5 "equ" 1.11722363974 1 TRUE
"669" 1 2 "Top" -0.5 "equ" 0.987850194691 0 TRUE
"670" 1 2 "Bottom" -2 "comp" 0.764425857594 0 TRUE
"671" 1 2 "Left" 1.5 "comp" 0.752864397379 1 FALSE
"672" 1 2 "Right" 1 "equ" 1.14074901122 1 FALSE
"673" 1 2 "Left" 0 "comp" 2.64604124242 0 FALSE
"674" 1 2 "Bottom" -1.5 "equ" 0.823218205505 0 TRUE
"675" 1 2 "Left" -1 "comp" 0.811465485224 0 FALSE
"676" 1 2 "Right" -1.5 "equ" 1.70524447368 0 FALSE
"677" 1 2 "Left" -2 "comp" 1.09394932107 0 FALSE
"678" 1 2 "Bottom" -2 "equ" 1.17604818374 0 TRUE
"679" 1 2 "Left" 1 "comp" 1.89337883713 1 FALSE
"680" 1 2 "Right" 1.5 "comp" 0.658569734992 1 FALSE
"681" 1 2 "Bottom" 1.5 "equ" 1.11720332555 0 TRUE
"682" 1 2 "Top" -0.5 "comp" 0.705619328075 0 TRUE
"683" 1 2 "Left" 1.5 "comp" 0.717373581504 1 FALSE
"684" 1 2 "Bottom" -1 "equ" 0.834924548095 1 TRUE
"685" 1 2 "Left" -0.5 "comp" 1.11724778681 0 FALSE
"686" 1 2 "Top" 2 "equ" 1.01136790043 0 TRUE
"687" 1 2 "Bottom" -2 "comp" 0.752658189132 0 TRUE
"688" 1 2 "Top" 2 "comp" 0.729133200946 1 TRUE
"689" 1 2 "Top" -1.5 "comp" 0.823213606065 0 TRUE
"690" 1 2 "Top" -1 "comp" 0.905534391742 0 TRUE
"691" 1 2 "Bottom" -1 "comp" 0.78792171599 0 TRUE
"692" 1 2 "Right" -1.5 "equ" 0.893651353979 0 FALSE
"693" 1 2 "Right" 0 "equ" 0.729130517939 0 FALSE
"694" 1 2 "Left" 1 "equ" 0.940845829438 1 FALSE
"695" 1 2 "Top" -2 "equ" 1.49353376162 0 TRUE
"696" 1 2 "Top" 1.5 "comp" 0.729112120177 1 TRUE
"697" 1 2 "Top" -0.5 "equ" 1.25837663515 1 TRUE
"698" 1 2 "Left" -1 "comp" 0.870262815862 0 FALSE
"699" 1 2 "Right" 1.5 "comp" 0.940823982096 1 FALSE
"700" 1 2 "Left" -1.5 "comp" 0.881995221948 0 FALSE
"701" 1 2 "Top" 1 "equ" 0.940792552586 1 TRUE
"702" 1 2 "Left" -2 "equ" 0.76438446263 0 FALSE
"703" 1 2 "Left" 0.5 "equ" 0.740877105633 1 FALSE
"704" 1 2 "Right" -1 "equ" 1.12898632548 0 FALSE
"705" 1 2 "Right" -1 "equ" 0.740893970248 0 FALSE
"706" 1 2 "Right" -0.5 "equ" 0.740916584164 1 FALSE
"707" 1 2 "Left" 2 "equ" 0.905512161112 0 FALSE
"708" 1 2 "Top" -0.5 "comp" 0.905538991182 1 TRUE
"709" 1 2 "Right" 0.5 "comp" 0.940795235593 1 FALSE
"710" 1 2 "Left" 2 "equ" 3.45755003904 0 FALSE
"711" 1 2 "Right" 0.5 "comp" 1.45802416469 0 FALSE
"712" 1 2 "Top" -0.5 "equ" 0.740911984724 1 TRUE
"713" 1 2 "Right" 0.5 "equ" 2.2109081097 1 FALSE
"714" 1 2 "Left" -1.5 "equ" 0.799692450747 0 FALSE
"715" 1 2 "Left" 0 "comp" 0.999624379028 0 FALSE
"716" 1 2 "Right" -1 "equ" 0.882016686003 0 FALSE
"717" 1 2 "Right" 0 "comp" 0.72913511738 0 FALSE
"718" 1 2 "Left" 0.5 "comp" 0.999622079307 0 FALSE
"719" 1 2 "Right" 1 "equ" 1.02316891483 1 FALSE
"720" 1 2 "Left" -1.5 "comp" 0.717377414371 0 FALSE
"721" 1 3 "Right" 1.5 "equ" 1.45827023476 0 FALSE
"722" 1 3 "Left" -1 "comp" 0.740854875005 0 FALSE
"723" 1 3 "Right" -1 "comp" 0.893775538872 0 FALSE
"724" 1 3 "Top" 0 "comp" 1.0701556489 1 TRUE
"725" 1 3 "Top" 1.5 "comp" 0.670333187301 1 TRUE
"726" 1 3 "Bottom" -1.5 "comp" 0.776164012981 0 TRUE
"727" 1 3 "Top" 1.5 "equ" 0.917297077478 0 TRUE
"728" 1 3 "Bottom" 1.5 "equ" 0.882013236423 0 TRUE
"729" 1 3 "Bottom" 0 "comp" 1.30541051348 1 TRUE
"730" 1 3 "Bottom" 2 "comp" 0.764377563469 1 TRUE
"731" 1 3 "Left" 1.5 "comp" 0.811452836762 1 FALSE
"732" 1 3 "Left" -1.5 "equ" 0.870257833135 0 FALSE
"733" 1 3 "Right" 0 "comp" 1.49353567805 0 FALSE
"734" 1 3 "Top" -0.5 "equ" 1.05840791134 0 TRUE
"735" 1 3 "Top" 1 "equ" 1.69348753724 1 TRUE
"736" 1 3 "Left" -1.5 "equ" 1.65818568171 0 FALSE
"737" 1 3 "Right" 1 "comp" 0.929076627828 1 FALSE
"738" 1 3 "Top" 0.5 "comp" 1.02304856281 1 TRUE
"739" 1 3 "Top" -1 "comp" 0.705630060103 0 TRUE
"740" 1 3 "Bottom" 1.5 "equ" 1.41124938818 0 TRUE
"741" 1 3 "Left" 0 "comp" 0.917267181114 0 FALSE
"742" 1 3 "Right" -1.5 "equ" 1.50534359162 0 FALSE
"743" 1 3 "Top" -1 "comp" 0.752654356264 0 TRUE
"744" 1 3 "Right" -0.5 "comp" 1.75223427403 0 FALSE
"745" 1 3 "Bottom" 0.5 "comp" 0.764404010252 1 TRUE
"746" 1 3 "Top" -2 "equ" 0.85847176691 0 TRUE
"747" 1 3 "Left" 1.5 "equ" 1.21131631004 0 FALSE
"748" 1 3 "Right" 0.5 "equ" 0.917324290833 1 FALSE
"749" 1 3 "Left" -0.5 "equ" 0.799681718719 0 FALSE
"750" 1 3 "Left" -1 "comp" 0.870226403625 0 FALSE
"751" 1 3 "Bottom" 1.5 "comp" 0.729155048288 1 TRUE
"752" 1 3 "Left" -1 "equ" 0.882040833066 0 FALSE
"753" 1 3 "Top" 2 "equ" 0.870285813064 0 TRUE
"754" 1 3 "Top" 1.5 "equ" 1.0349365833 0 TRUE
"755" 1 3 "Right" 1.5 "comp" 0.764446555077 1 FALSE
"756" 1 3 "Right" -1 "equ" 0.999581834203 0 FALSE
"757" 1 3 "Bottom" -0.5 "comp" 0.917272547128 0 TRUE
"758" 1 3 "Bottom" -1 "comp" 0.658565518838 0 TRUE
"759" 1 3 "Bottom" -1.5 "equ" 0.893800452508 0 TRUE
"760" 1 3 "Right" 0 "equ" 1.9639361705 1 FALSE
"761" 1 3 "Top" 0 "comp" 0.799702799488 0 TRUE
"762" 1 3 "Right" 0 "equ" 0.846749709564 1 FALSE
"763" 1 3 "Left" 0.5 "comp" 0.834973225507 0 FALSE
"764" 1 3 "Left" 0 "equ" 3.2339942346 0 FALSE
"765" 1 3 "Bottom" 1 "comp" 0.787936664171 1 TRUE
"766" 1 3 "Right" 1 "equ" 1.92864236399 1 FALSE
"767" 1 3 "Left" 1.5 "equ" 1.30538866614 1 FALSE
"768" 1 3 "Top" -0.5 "comp" 0.623323456035 0 TRUE
"769" 1 3 "Left" -1 "equ" 0.764189369697 0 FALSE
"770" 1 3 "Left" 1 "equ" 0.964290327415 1 FALSE
"771" 1 3 "Left" 0.5 "comp" 0.693872357094 0 FALSE
"772" 1 3 "Top" -1 "comp" 0.787926698717 0 TRUE
"773" 1 3 "Right" -1 "equ" 0.893748708803 0 FALSE
"774" 1 3 "Right" -2 "equ" 0.740878255493 0 FALSE
"775" 1 3 "Right" 1.5 "equ" 0.799685934873 1 FALSE
"776" 1 3 "Right" 1 "comp" 0.693885388842 1 FALSE
"777" 1 3 "Left" 0 "comp" 0.964312558044 0 FALSE
"778" 1 3 "Top" 2 "equ" 0.976098624269 0 TRUE
"779" 1 3 "Left" 2 "comp" 0.905535924888 1 FALSE
"780" 1 3 "Left" 2 "equ" 0.905523276427 0 FALSE
"781" 1 3 "Left" -2 "comp" 0.729107520737 0 FALSE
"782" 1 3 "Bottom" 0 "equ" 0.834955594319 1 TRUE
"783" 1 3 "Top" 1 "comp" 0.858497447119 1 TRUE
"784" 1 3 "Bottom" -1.5 "equ" 1.17599644003 0 TRUE
